circuit_id,num_qubits,depth,depth_multiplier,entanglement,noise_type,error_rate,observable_name,x_noisy,x_ideal
74,12,6,3,full,amplitude_damping,0.01,Z2,0.263493575,0.294933224
74,12,6,3,full,amplitude_damping,0.01,Z3,0.035707709,0.02689289
74,12,6,3,full,amplitude_damping,0.01,Z4,0.034406047,0.02390339
74,12,6,3,full,amplitude_damping,0.01,Z5,-0.059346794,-0.081621257
74,12,6,3,full,amplitude_damping,0.01,Z6,0.065736173,0.069336301
74,12,6,3,full,amplitude_damping,0.01,Z7,0.03560022,0.033139584
74,12,6,3,full,amplitude_damping,0.01,Z8,-0.018886176,-0.037932328
74,12,6,3,full,amplitude_damping,0.01,Z9,-0.000341692,-0.011883986
74,12,6,3,full,amplitude_damping,0.01,Z10,0.016751621,0.006866346
74,12,6,3,full,amplitude_damping,0.01,Z11,0.013372521,0.005782566
74,12,6,3,full,amplitude_damping,0.01,Z0Z1,-0.001549081,-0.002170386
74,12,6,3,full,amplitude_damping,0.01,Z1Z2,0.020659255,0.02933741
74,12,6,3,full,amplitude_damping,0.01,Z2Z3,0.035485155,0.037918381
74,12,6,3,full,amplitude_damping,0.01,Z3Z4,0.030551695,0.028746824
74,12,6,3,full,amplitude_damping,0.01,Z4Z5,-0.00993991,-0.009472313
74,12,6,3,full,amplitude_damping,0.01,Z5Z6,-0.028489971,-0.036847424
74,12,6,3,full,amplitude_damping,0.01,Z6Z7,0.003215445,0.004220347
74,12,6,3,full,amplitude_damping,0.01,Z7Z8,-0.020395017,-0.023539792
74,12,6,3,full,amplitude_damping,0.01,Z8Z9,-0.041400483,-0.048005231
74,12,6,3,full,amplitude_damping,0.01,Z9Z10,-0.005250266,-0.001931775
74,12,6,3,full,amplitude_damping,0.01,Z10Z11,-0.005980968,-0.001477981
74,12,6,3,full,amplitude_damping,0.1,Z0,0.091938322,-0.04511991
74,12,6,3,full,amplitude_damping,0.1,Z1,0.032715194,-0.269021903
74,12,6,3,full,amplitude_damping,0.1,Z2,0.169867852,0.294933224
74,12,6,3,full,amplitude_damping,0.1,Z3,0.111202813,0.02689289
74,12,6,3,full,amplitude_damping,0.1,Z4,0.10835753,0.02390339
74,12,6,3,full,amplitude_damping,0.1,Z5,0.07268367,-0.081621257
74,12,6,3,full,amplitude_damping,0.1,Z6,0.11320115,0.069336301
74,12,6,3,full,amplitude_damping,0.1,Z7,0.108106258,0.033139584
74,12,6,3,full,amplitude_damping,0.1,Z8,0.103399107,-0.037932328
74,12,6,3,full,amplitude_damping,0.1,Z9,0.103072998,-0.011883986
74,12,6,3,full,amplitude_damping,0.1,Z10,0.109534774,0.006866346
74,12,6,3,full,amplitude_damping,0.1,Z11,0.101435606,0.005782566
74,12,6,3,full,amplitude_damping,0.1,Z0Z1,0.000232438,-0.002170386
74,12,6,3,full,amplitude_damping,0.1,Z1Z2,-0.009254495,0.02933741
74,12,6,3,full,amplitude_damping,0.1,Z2Z3,0.029085895,0.037918381
74,12,6,3,full,amplitude_damping,0.1,Z3Z4,0.040467405,0.028746824
74,12,6,3,full,amplitude_damping,0.1,Z4Z5,0.005017563,-0.009472313
74,12,6,3,full,amplitude_damping,0.1,Z5Z6,-0.004514348,-0.036847424
74,12,6,3,full,amplitude_damping,0.1,Z6Z7,0.01372323,0.004220347
74,12,6,3,full,amplitude_damping,0.1,Z7Z8,0.007024335,-0.023539792
74,12,6,3,full,amplitude_damping,0.1,Z8Z9,0.003280347,-0.048005231
74,12,6,3,full,amplitude_damping,0.1,Z9Z10,0.001328343,-0.001931775
74,12,6,3,full,amplitude_damping,0.1,Z10Z11,-0.025751427,-0.001477981
74,12,6,3,full,depolarizing,0.001,Z0,-0.011862156,-0.04511991
74,12,6,3,full,depolarizing,0.001,Z1,-0.044392257,-0.269021903
74,12,6,3,full,depolarizing,0.001,Z2,0.049868939,0.294933224
74,12,6,3,full,depolarizing,0.001,Z3,0.002865736,0.02689289
74,12,6,3,full,depolarizing,0.001,Z4,0.002133228,0.02390339
74,12,6,3,full,depolarizing,0.001,Z5,-0.01825691,-0.081621257
74,12,6,3,full,depolarizing,0.001,Z6,0.012219543,0.069336301
74,12,6,3,full,depolarizing,0.001,Z7,0.004230316,0.033139584
74,12,6,3,full,depolarizing,0.001,Z8,-0.002576414,-0.037932328
74,12,6,3,full,depolarizing,0.001,Z9,-0.003148419,-0.011883986
74,12,6,3,full,depolarizing,0.001,Z10,7.20E-05,0.006866346
74,12,6,3,full,depolarizing,0.001,Z11,0.000662333,0.005782566
74,12,6,3,full,depolarizing,0.001,Z0Z1,-0.0002552,-0.002170386
74,12,6,3,full,depolarizing,0.001,Z1Z2,-0.007580648,0.02933741
74,12,6,3,full,depolarizing,0.001,Z2Z3,0.005042639,0.037918381
74,12,6,3,full,depolarizing,0.001,Z3Z4,0.003014237,0.028746824
74,12,6,3,full,depolarizing,0.001,Z4Z5,-2.64E-05,-0.009472313
74,12,6,3,full,depolarizing,0.001,Z5Z6,-0.004200357,-0.036847424
74,12,6,3,full,depolarizing,0.001,Z6Z7,-0.000667541,0.004220347
74,12,6,3,full,depolarizing,0.001,Z7Z8,-0.005085227,-0.023539792
74,12,6,3,full,depolarizing,0.001,Z8Z9,-0.009733187,-0.048005231
74,12,6,3,full,depolarizing,0.001,Z9Z10,-0.001370101,-0.001931775
74,12,6,3,full,depolarizing,0.001,Z10Z11,-0.00082338,-0.001477981
74,12,6,3,full,depolarizing,0.01,Z0,-3.94E-08,-0.04511991
74,12,6,3,full,depolarizing,0.01,Z1,-1.68E-08,-0.269021903
74,12,6,3,full,depolarizing,0.01,Z2,-7.36E-09,0.294933224
74,12,6,3,full,depolarizing,0.01,Z3,-4.20E-11,0.02689289
74,12,6,3,full,depolarizing,0.01,Z4,-4.58E-09,0.02390339
74,12,6,3,full,depolarizing,0.01,Z5,-4.41E-07,-0.081621257
74,12,6,3,full,depolarizing,0.01,Z6,1.61E-07,0.069336301
74,12,6,3,full,depolarizing,0.01,Z7,1.60E-08,0.033139584
74,12,6,3,full,depolarizing,0.01,Z8,-1.20E-09,-0.037932328
74,12,6,3,full,depolarizing,0.01,Z9,-4.74E-08,-0.011883986
74,12,6,3,full,depolarizing,0.01,Z10,-2.10E-07,0.006866346
74,12,6,3,full,depolarizing,0.01,Z11,1.76E-06,0.005782566
74,12,6,3,full,depolarizing,0.01,Z0Z1,-3.21E-13,-0.002170386
74,12,6,3,full,depolarizing,0.01,Z1Z2,-1.19E-07,0.02933741
74,12,6,3,full,depolarizing,0.01,Z2Z3,4.66E-10,0.037918381
74,12,6,3,full,depolarizing,0.01,Z3Z4,7.85E-08,0.028746824
74,12,6,3,full,depolarizing,0.01,Z4Z5,1.94E-09,-0.009472313
74,12,6,3,full,depolarizing,0.01,Z5Z6,2.52E-09,-0.036847424
74,12,6,3,full,depolarizing,0.01,Z6Z7,-1.25E-09,0.004220347
74,12,6,3,full,depolarizing,0.01,Z7Z8,-6.45E-09,-0.023539792
74,12,6,3,full,depolarizing,0.01,Z8Z9,-6.00E-09,-0.048005231
74,12,6,3,full,depolarizing,0.01,Z9Z10,4.20E-07,-0.001931775
74,12,6,3,full,depolarizing,0.01,Z10Z11,-2.04E-06,-0.001477981
74,12,6,3,full,depolarizing,0.1,Z0,-1.56E-17,-0.04511991
74,12,6,3,full,depolarizing,0.1,Z1,-1.56E-17,-0.269021903
74,12,6,3,full,depolarizing,0.1,Z2,-1.56E-17,0.294933224
74,12,6,3,full,depolarizing,0.1,Z3,-5.72E-17,0.02689289
74,12,6,3,full,depolarizing,0.1,Z4,-8.67E-18,0.02390339
74,12,6,3,full,depolarizing,0.1,Z5,-1.91E-17,-0.081621257
74,12,6,3,full,depolarizing,0.1,Z6,3.82E-17,0.069336301
74,12,6,3,full,depolarizing,0.1,Z7,-4.34E-18,0.033139584
74,12,6,3,full,depolarizing,0.1,Z8,1.65E-17,-0.037932328
74,12,6,3,full,depolarizing,0.1,Z9,-3.64E-17,-0.011883986
74,12,6,3,full,depolarizing,0.1,Z10,-6.51E-16,0.006866346
74,12,6,3,full,depolarizing,0.1,Z11,9.87E-13,0.005782566
74,12,6,3,full,depolarizing,0.1,Z0Z1,1.56E-17,-0.002170386
74,12,6,3,full,depolarizing,0.1,Z1Z2,-1.21E-17,0.02933741
74,12,6,3,full,depolarizing,0.1,Z2Z3,4.34E-17,0.037918381
74,12,6,3,full,depolarizing,0.1,Z3Z4,2.26E-17,0.028746824
74,12,6,3,full,depolarizing,0.1,Z4Z5,2.26E-17,-0.009472313
74,12,6,3,full,depolarizing,0.1,Z5Z6,-2.26E-17,-0.036847424
74,12,6,3,full,depolarizing,0.1,Z6Z7,1.04E-17,0.004220347
74,12,6,3,full,depolarizing,0.1,Z7Z8,8.67E-19,-0.023539792
74,12,6,3,full,depolarizing,0.1,Z8Z9,-4.77E-18,-0.048005231
74,12,6,3,full,depolarizing,0.1,Z9Z10,1.49E-16,-0.001931775
74,12,6,3,full,depolarizing,0.1,Z10Z11,-8.37E-14,-0.001477981
74,12,6,3,full,readout,0.001,Z0,-0.04511991,-0.04511991
74,12,6,3,full,readout,0.001,Z1,-0.269021903,-0.269021903
74,12,6,3,full,readout,0.001,Z2,0.294933224,0.294933224
74,12,6,3,full,readout,0.001,Z3,0.02689289,0.02689289
74,12,6,3,full,readout,0.001,Z4,0.02390339,0.02390339
74,12,6,3,full,readout,0.001,Z5,-0.081621257,-0.081621257
74,12,6,3,full,readout,0.001,Z6,0.069336301,0.069336301
74,12,6,3,full,readout,0.001,Z7,0.033139584,0.033139584
74,12,6,3,full,readout,0.001,Z8,-0.037932328,-0.037932328
74,12,6,3,full,readout,0.001,Z9,-0.011883986,-0.011883986
74,12,6,3,full,readout,0.001,Z10,0.006866346,0.006866346
74,12,6,3,full,readout,0.001,Z11,0.005782566,0.005782566
74,12,6,3,full,readout,0.001,Z0Z1,-0.002170386,-0.002170386
74,12,6,3,full,readout,0.001,Z1Z2,0.02933741,0.02933741
74,12,6,3,full,readout,0.001,Z2Z3,0.037918381,0.037918381
74,12,6,3,full,readout,0.001,Z3Z4,0.028746824,0.028746824
74,12,6,3,full,readout,0.001,Z4Z5,-0.009472313,-0.009472313
74,12,6,3,full,readout,0.001,Z5Z6,-0.036847424,-0.036847424
74,12,6,3,full,readout,0.001,Z6Z7,0.004220347,0.004220347
74,12,6,3,full,readout,0.001,Z7Z8,-0.023539792,-0.023539792
74,12,6,3,full,readout,0.001,Z8Z9,-0.048005231,-0.048005231
74,12,6,3,full,readout,0.001,Z9Z10,-0.001931775,-0.001931775
74,12,6,3,full,readout,0.001,Z10Z11,-0.001477981,-0.001477981
74,12,6,3,full,readout,0.01,Z0,-0.04511991,-0.04511991
74,12,6,3,full,readout,0.01,Z1,-0.269021903,-0.269021903
74,12,6,3,full,readout,0.01,Z2,0.294933224,0.294933224
74,12,6,3,full,readout,0.01,Z3,0.02689289,0.02689289
74,12,6,3,full,readout,0.01,Z4,0.02390339,0.02390339
74,12,6,3,full,readout,0.01,Z5,-0.081621257,-0.081621257
74,12,6,3,full,readout,0.01,Z6,0.069336301,0.069336301
74,12,6,3,full,readout,0.01,Z7,0.033139584,0.033139584
74,12,6,3,full,readout,0.01,Z8,-0.037932328,-0.037932328
74,12,6,3,full,readout,0.01,Z9,-0.011883986,-0.011883986
74,12,6,3,full,readout,0.01,Z10,0.006866346,0.006866346
74,12,6,3,full,readout,0.01,Z11,0.005782566,0.005782566
74,12,6,3,full,readout,0.01,Z0Z1,-0.002170386,-0.002170386
74,12,6,3,full,readout,0.01,Z1Z2,0.02933741,0.02933741
74,12,6,3,full,readout,0.01,Z2Z3,0.037918381,0.037918381
74,12,6,3,full,readout,0.01,Z3Z4,0.028746824,0.028746824
74,12,6,3,full,readout,0.01,Z4Z5,-0.009472313,-0.009472313
74,12,6,3,full,readout,0.01,Z5Z6,-0.036847424,-0.036847424
74,12,6,3,full,readout,0.01,Z6Z7,0.004220347,0.004220347
74,12,6,3,full,readout,0.01,Z7Z8,-0.023539792,-0.023539792
74,12,6,3,full,readout,0.01,Z8Z9,-0.048005231,-0.048005231
74,12,6,3,full,readout,0.01,Z9Z10,-0.001931775,-0.001931775
74,12,6,3,full,readout,0.01,Z10Z11,-0.001477981,-0.001477981
74,12,6,3,full,readout,0.1,Z0,-0.04511991,-0.04511991
74,12,6,3,full,readout,0.1,Z1,-0.269021903,-0.269021903
74,12,6,3,full,readout,0.1,Z2,0.294933224,0.294933224
74,12,6,3,full,readout,0.1,Z3,0.02689289,0.02689289
74,12,6,3,full,readout,0.1,Z4,0.02390339,0.02390339
74,12,6,3,full,readout,0.1,Z5,-0.081621257,-0.081621257
74,12,6,3,full,readout,0.1,Z6,0.069336301,0.069336301
74,12,6,3,full,readout,0.1,Z7,0.033139584,0.033139584
74,12,6,3,full,readout,0.1,Z8,-0.037932328,-0.037932328
74,12,6,3,full,readout,0.1,Z9,-0.011883986,-0.011883986
74,12,6,3,full,readout,0.1,Z10,0.006866346,0.006866346
74,12,6,3,full,readout,0.1,Z11,0.005782566,0.005782566
74,12,6,3,full,readout,0.1,Z0Z1,-0.002170386,-0.002170386
74,12,6,3,full,readout,0.1,Z1Z2,0.02933741,0.02933741
74,12,6,3,full,readout,0.1,Z2Z3,0.037918381,0.037918381
74,12,6,3,full,readout,0.1,Z3Z4,0.028746824,0.028746824
74,12,6,3,full,readout,0.1,Z4Z5,-0.009472313,-0.009472313
74,12,6,3,full,readout,0.1,Z5Z6,-0.036847424,-0.036847424
74,12,6,3,full,readout,0.1,Z6Z7,0.004220347,0.004220347
74,12,6,3,full,readout,0.1,Z7Z8,-0.023539792,-0.023539792
74,12,6,3,full,readout,0.1,Z8Z9,-0.048005231,-0.048005231
74,12,6,3,full,readout,0.1,Z9Z10,-0.001931775,-0.001931775
74,12,6,3,full,readout,0.1,Z10Z11,-0.001477981,-0.001477981
75,12,6,3,full,amplitude_damping,0.001,Z0,0.276397869,0.276596722
75,12,6,3,full,amplitude_damping,0.001,Z1,-0.094011541,-0.096739717
75,12,6,3,full,amplitude_damping,0.001,Z2,0.177864133,0.178751085
75,12,6,3,full,amplitude_damping,0.001,Z3,-0.169945615,-0.173938774
75,12,6,3,full,amplitude_damping,0.001,Z4,0.037086143,0.037076476
75,12,6,3,full,amplitude_damping,0.001,Z5,-0.008200351,-0.00931541
75,12,6,3,full,amplitude_damping,0.001,Z6,0.005354048,0.004282678
75,12,6,3,full,amplitude_damping,0.001,Z7,0.055098865,0.055194548
75,12,6,3,full,amplitude_damping,0.001,Z8,0.005075371,0.004233691
75,12,6,3,full,amplitude_damping,0.001,Z9,-0.263838813,-0.26837051
75,12,6,3,full,amplitude_damping,0.001,Z10,-0.04222409,-0.043469749
75,12,6,3,full,amplitude_damping,0.001,Z11,-0.005683892,-0.006299293
75,12,6,3,full,amplitude_damping,0.001,Z0Z1,0.01466667,0.014904058
75,12,6,3,full,amplitude_damping,0.001,Z1Z2,-0.10479445,-0.105789827
75,12,6,3,full,amplitude_damping,0.001,Z2Z3,0.017972617,0.017162825
75,12,6,3,full,amplitude_damping,0.001,Z3Z4,-0.079577884,-0.082700496
75,12,6,3,full,amplitude_damping,0.001,Z4Z5,0.080362385,0.082335581
75,12,6,3,full,amplitude_damping,0.001,Z5Z6,-0.095959491,-0.097672055
75,12,6,3,full,amplitude_damping,0.001,Z6Z7,0.013853612,0.014225211
75,12,6,3,full,amplitude_damping,0.001,Z7Z8,0.007264296,0.007428323
75,12,6,3,full,amplitude_damping,0.001,Z8Z9,-0.031496056,-0.031192402
75,12,6,3,full,amplitude_damping,0.001,Z9Z10,-0.012370653,-0.012199418
75,12,6,3,full,amplitude_damping,0.001,Z10Z11,-0.296919853,-0.299736184
75,12,6,3,full,amplitude_damping,0.01,Z0,0.274762991,0.276596722
75,12,6,3,full,amplitude_damping,0.01,Z1,-0.070513901,-0.096739717
75,12,6,3,full,amplitude_damping,0.01,Z2,0.170733948,0.178751085
75,12,6,3,full,amplitude_damping,0.01,Z3,-0.136006699,-0.173938774
75,12,6,3,full,amplitude_damping,0.01,Z4,0.037945897,0.037076476
75,12,6,3,full,amplitude_damping,0.01,Z5,0.001712598,-0.00931541
75,12,6,3,full,amplitude_damping,0.01,Z6,0.014757403,0.004282678
75,12,6,3,full,amplitude_damping,0.01,Z7,0.055153197,0.055194548
75,12,6,3,full,amplitude_damping,0.01,Z8,0.012885844,0.004233691
75,12,6,3,full,amplitude_damping,0.01,Z9,-0.224924356,-0.26837051
75,12,6,3,full,amplitude_damping,0.01,Z10,-0.031229464,-0.043469749
75,12,6,3,full,amplitude_damping,0.01,Z11,-0.000257478,-0.006299293
75,12,6,3,full,amplitude_damping,0.01,Z0Z1,0.012960422,0.014904058
75,12,6,3,full,amplitude_damping,0.01,Z1Z2,-0.096112348,-0.105789827
75,12,6,3,full,amplitude_damping,0.01,Z2Z3,0.024498864,0.017162825
75,12,6,3,full,amplitude_damping,0.01,Z3Z4,-0.054819474,-0.082700496
75,12,6,3,full,amplitude_damping,0.01,Z4Z5,0.064375198,0.082335581
75,12,6,3,full,amplitude_damping,0.01,Z5Z6,-0.081489772,-0.097672055
75,12,6,3,full,amplitude_damping,0.01,Z6Z7,0.010983567,0.014225211
75,12,6,3,full,amplitude_damping,0.01,Z7Z8,0.006013909,0.007428323
75,12,6,3,full,amplitude_damping,0.01,Z8Z9,-0.033303754,-0.031192402
75,12,6,3,full,amplitude_damping,0.01,Z9Z10,-0.013526537,-0.012199418
75,12,6,3,full,amplitude_damping,0.01,Z10Z11,-0.271994019,-0.299736184
75,12,6,3,full,amplitude_damping,0.1,Z0,0.272491262,0.276596722
75,12,6,3,full,amplitude_damping,0.1,Z1,0.095199435,-0.096739717
75,12,6,3,full,amplitude_damping,0.1,Z2,0.156882277,0.178751085
75,12,6,3,full,amplitude_damping,0.1,Z3,0.071104498,-0.173938774
75,12,6,3,full,amplitude_damping,0.1,Z4,0.093584126,0.037076476
75,12,6,3,full,amplitude_damping,0.1,Z5,0.096510592,-0.00931541
75,12,6,3,full,amplitude_damping,0.1,Z6,0.103762953,0.004282678
75,12,6,3,full,amplitude_damping,0.1,Z7,0.098466798,0.055194548
75,12,6,3,full,amplitude_damping,0.1,Z8,0.100086441,0.004233691
75,12,6,3,full,amplitude_damping,0.1,Z9,0.033790791,-0.26837051
75,12,6,3,full,amplitude_damping,0.1,Z10,0.061801881,-0.043469749
75,12,6,3,full,amplitude_damping,0.1,Z11,0.049857485,-0.006299293
75,12,6,3,full,amplitude_damping,0.1,Z0Z1,0.019764139,0.014904058
75,12,6,3,full,amplitude_damping,0.1,Z1Z2,-0.032376213,-0.105789827
75,12,6,3,full,amplitude_damping,0.1,Z2Z3,0.049374875,0.017162825
75,12,6,3,full,amplitude_damping,0.1,Z3Z4,0.024229231,-0.082700496
75,12,6,3,full,amplitude_damping,0.1,Z4Z5,0.013684183,0.082335581
75,12,6,3,full,amplitude_damping,0.1,Z5Z6,-0.001099065,-0.097672055
75,12,6,3,full,amplitude_damping,0.1,Z6Z7,0.008251329,0.014225211
75,12,6,3,full,amplitude_damping,0.1,Z7Z8,0.009515964,0.007428323
75,12,6,3,full,amplitude_damping,0.1,Z8Z9,-0.009349525,-0.031192402
75,12,6,3,full,amplitude_damping,0.1,Z9Z10,0.000179039,-0.012199418
75,12,6,3,full,amplitude_damping,0.1,Z10Z11,-0.075813558,-0.299736184
75,12,6,3,full,depolarizing,0.001,Z0,0.162312957,0.276596722
75,12,6,3,full,depolarizing,0.001,Z1,-0.014353883,-0.096739717
75,12,6,3,full,depolarizing,0.001,Z2,0.039015895,0.178751085
75,12,6,3,full,depolarizing,0.001,Z3,-0.034237258,-0.173938774
75,12,6,3,full,depolarizing,0.001,Z4,0.003001946,0.037076476
75,12,6,3,full,depolarizing,0.001,Z5,-0.005737187,-0.00931541
75,12,6,3,full,depolarizing,0.001,Z6,0.001418596,0.004282678
75,12,6,3,full,depolarizing,0.001,Z7,0.003911692,0.055194548
75,12,6,3,full,depolarizing,0.001,Z8,0.00074433,0.004233691
75,12,6,3,full,depolarizing,0.001,Z9,-0.088388387,-0.26837051
75,12,6,3,full,depolarizing,0.001,Z10,-0.018186145,-0.043469749
75,12,6,3,full,depolarizing,0.001,Z11,-0.000206972,-0.006299293
75,12,6,3,full,depolarizing,0.001,Z0Z1,0.001306174,0.014904058
75,12,6,3,full,depolarizing,0.001,Z1Z2,-0.017812723,-0.105789827
75,12,6,3,full,depolarizing,0.001,Z2Z3,0.017249475,0.017162825
75,12,6,3,full,depolarizing,0.001,Z3Z4,0.007346344,-0.082700496
75,12,6,3,full,depolarizing,0.001,Z4Z5,0.019589332,0.082335581
75,12,6,3,full,depolarizing,0.001,Z5Z6,-0.027843503,-0.097672055
75,12,6,3,full,depolarizing,0.001,Z6Z7,0.000895659,0.014225211
75,12,6,3,full,depolarizing,0.001,Z7Z8,0.000145763,0.007428323
75,12,6,3,full,depolarizing,0.001,Z8Z9,-0.013064559,-0.031192402
75,12,6,3,full,depolarizing,0.001,Z9Z10,-0.003778654,-0.012199418
75,12,6,3,full,depolarizing,0.001,Z10Z11,-0.117092324,-0.299736184
75,12,6,3,full,depolarizing,0.01,Z0,0.000820582,0.276596722
75,12,6,3,full,depolarizing,0.01,Z1,4.42E-08,-0.096739717
75,12,6,3,full,depolarizing,0.01,Z2,7.70E-08,0.178751085
75,12,6,3,full,depolarizing,0.01,Z3,-1.92E-08,-0.173938774
75,12,6,3,full,depolarizing,0.01,Z4,-2.58E-08,0.037076476
75,12,6,3,full,depolarizing,0.01,Z5,-4.07E-08,-0.00931541
75,12,6,3,full,depolarizing,0.01,Z6,1.44E-09,0.004282678
75,12,6,3,full,depolarizing,0.01,Z7,-3.42E-09,0.055194548
75,12,6,3,full,depolarizing,0.01,Z8,-1.07E-09,0.004233691
75,12,6,3,full,depolarizing,0.01,Z9,-3.29E-06,-0.26837051
75,12,6,3,full,depolarizing,0.01,Z10,-6.20E-06,-0.043469749
75,12,6,3,full,depolarizing,0.01,Z11,3.13E-06,-0.006299293
75,12,6,3,full,depolarizing,0.01,Z0Z1,-5.13E-08,0.014904058
75,12,6,3,full,depolarizing,0.01,Z1Z2,-3.44E-08,-0.105789827
75,12,6,3,full,depolarizing,0.01,Z2Z3,8.93E-07,0.017162825
75,12,6,3,full,depolarizing,0.01,Z3Z4,2.25E-07,-0.082700496
75,12,6,3,full,depolarizing,0.01,Z4Z5,4.15E-08,0.082335581
75,12,6,3,full,depolarizing,0.01,Z5Z6,-2.15E-08,-0.097672055
75,12,6,3,full,depolarizing,0.01,Z6Z7,-5.24E-10,0.014225211
75,12,6,3,full,depolarizing,0.01,Z7Z8,-3.08E-11,0.007428323
75,12,6,3,full,depolarizing,0.01,Z8Z9,-2.86E-07,-0.031192402
75,12,6,3,full,depolarizing,0.01,Z9Z10,-4.95E-07,-0.012199418
75,12,6,3,full,depolarizing,0.01,Z10Z11,-1.28E-05,-0.299736184
75,12,6,3,full,depolarizing,0.1,Z0,4.55E-10,0.276596722
75,12,6,3,full,depolarizing,0.1,Z1,6.09E-17,-0.096739717
75,12,6,3,full,depolarizing,0.1,Z2,8.87E-17,0.178751085
75,12,6,3,full,depolarizing,0.1,Z3,-1.54E-17,-0.173938774
75,12,6,3,full,depolarizing,0.1,Z4,6.79E-17,0.037076476
75,12,6,3,full,depolarizing,0.1,Z5,6.79E-17,-0.00931541
75,12,6,3,full,depolarizing,0.1,Z6,5.23E-17,0.004282678
75,12,6,3,full,depolarizing,0.1,Z7,-9.26E-17,0.055194548
75,12,6,3,full,depolarizing,0.1,Z8,2.58E-17,0.004233691
75,12,6,3,full,depolarizing,0.1,Z9,8.66E-17,-0.26837051
75,12,6,3,full,depolarizing,0.1,Z10,-1.37E-14,-0.043469749
75,12,6,3,full,depolarizing,0.1,Z11,1.76E-12,-0.006299293
75,12,6,3,full,depolarizing,0.1,Z0Z1,2.23E-17,0.014904058
75,12,6,3,full,depolarizing,0.1,Z1Z2,-4.71E-17,-0.105789827
75,12,6,3,full,depolarizing,0.1,Z2Z3,3.62E-17,0.017162825
75,12,6,3,full,depolarizing,0.1,Z3Z4,4.99E-18,-0.082700496
75,12,6,3,full,depolarizing,0.1,Z4Z5,2.75E-17,0.082335581
75,12,6,3,full,depolarizing,0.1,Z5Z6,1.89E-17,-0.097672055
75,12,6,3,full,depolarizing,0.1,Z6Z7,3.25E-18,0.014225211
75,12,6,3,full,depolarizing,0.1,Z7Z8,6.51E-19,0.007428323
75,12,6,3,full,depolarizing,0.1,Z8Z9,-1.81E-17,-0.031192402
75,12,6,3,full,depolarizing,0.1,Z9Z10,-2.36E-18,-0.012199418
75,12,6,3,full,depolarizing,0.1,Z10Z11,-2.17E-16,-0.299736184
75,12,6,3,full,readout,0.001,Z0,0.276596722,0.276596722
75,12,6,3,full,readout,0.001,Z1,-0.096739717,-0.096739717
75,12,6,3,full,readout,0.001,Z2,0.178751085,0.178751085
75,12,6,3,full,readout,0.001,Z3,-0.173938774,-0.173938774
75,12,6,3,full,readout,0.001,Z4,0.037076476,0.037076476
75,12,6,3,full,readout,0.001,Z5,-0.00931541,-0.00931541
75,12,6,3,full,readout,0.001,Z6,0.004282678,0.004282678
75,12,6,3,full,readout,0.001,Z7,0.055194548,0.055194548
75,12,6,3,full,readout,0.001,Z8,0.004233691,0.004233691
75,12,6,3,full,readout,0.001,Z9,-0.26837051,-0.26837051
75,12,6,3,full,readout,0.001,Z10,-0.043469749,-0.043469749
75,12,6,3,full,readout,0.001,Z11,-0.006299293,-0.006299293
75,12,6,3,full,readout,0.001,Z0Z1,0.014904058,0.014904058
75,12,6,3,full,readout,0.001,Z1Z2,-0.105789827,-0.105789827
75,12,6,3,full,readout,0.001,Z2Z3,0.017162825,0.017162825
75,12,6,3,full,readout,0.001,Z3Z4,-0.082700496,-0.082700496
75,12,6,3,full,readout,0.001,Z4Z5,0.082335581,0.082335581
75,12,6,3,full,readout,0.001,Z5Z6,-0.097672055,-0.097672055
75,12,6,3,full,readout,0.001,Z6Z7,0.014225211,0.014225211
75,12,6,3,full,readout,0.001,Z7Z8,0.007428323,0.007428323
75,12,6,3,full,readout,0.001,Z8Z9,-0.031192402,-0.031192402
75,12,6,3,full,readout,0.001,Z9Z10,-0.012199418,-0.012199418
75,12,6,3,full,readout,0.001,Z10Z11,-0.299736184,-0.299736184
75,12,6,3,full,readout,0.01,Z0,0.276596722,0.276596722
75,12,6,3,full,readout,0.01,Z1,-0.096739717,-0.096739717
75,12,6,3,full,readout,0.01,Z2,0.178751085,0.178751085
75,12,6,3,full,readout,0.01,Z3,-0.173938774,-0.173938774
75,12,6,3,full,readout,0.01,Z4,0.037076476,0.037076476
75,12,6,3,full,readout,0.01,Z5,-0.00931541,-0.00931541
75,12,6,3,full,readout,0.01,Z6,0.004282678,0.004282678
75,12,6,3,full,readout,0.01,Z7,0.055194548,0.055194548
75,12,6,3,full,readout,0.01,Z8,0.004233691,0.004233691
75,12,6,3,full,readout,0.01,Z9,-0.26837051,-0.26837051
75,12,6,3,full,readout,0.01,Z10,-0.043469749,-0.043469749
75,12,6,3,full,readout,0.01,Z11,-0.006299293,-0.006299293
75,12,6,3,full,readout,0.01,Z0Z1,0.014904058,0.014904058
75,12,6,3,full,readout,0.01,Z1Z2,-0.105789827,-0.105789827
75,12,6,3,full,readout,0.01,Z2Z3,0.017162825,0.017162825
75,12,6,3,full,readout,0.01,Z3Z4,-0.082700496,-0.082700496
75,12,6,3,full,readout,0.01,Z4Z5,0.082335581,0.082335581
75,12,6,3,full,readout,0.01,Z5Z6,-0.097672055,-0.097672055
75,12,6,3,full,readout,0.01,Z6Z7,0.014225211,0.014225211
75,12,6,3,full,readout,0.01,Z7Z8,0.007428323,0.007428323
